id_bat,final_community
BAT_201345,162_4
BAT_257617,162_5
BAT_501898,162_6
BAT_93078,1728_0
BAT_105477,1728_1
BAT_150783,1728_2
BAT_164146,1728_3
BAT_164755,1728_4
BAT_168469,1728_5
BAT_169699,1728_6
BAT_203112,1728_7
BAT_218819,1728_8
BAT_258312,1728_9
BAT_93123,2505_0
BAT_98205,2505_1
BAT_102758,2505_2
BAT_102777,2505_3
BAT_103235,2505_4
BAT_103669,2505_5
BAT_107124,2505_6
BAT_108279,2505_7
BAT_150962,2505_8
BAT_151206,2505_9
BAT_169727,2505_10
BAT_170641,2505_11
BAT_217856,2505_12
BAT_226796,2505_13
BAT_256193,2505_14
BAT_259398,2505_15
BAT_264694,2505_16
BAT_268199,2505_17
BAT_273429,2505_18
BAT_279386,2505_19
BAT_93126,1830_0
BAT_98664,1830_1
BAT_186907,1830_2
BAT_221693,1830_3
BAT_226154,1830_4
BAT_253157,1830_5
BAT_290993,1830_6
BAT_93153,1901_0
BAT_99795,1901_1
BAT_112568,1901_2
BAT_231496,1901_3
BAT_247042,1901_4
BAT_248990,1901_5
BAT_93167,1128_0
BAT_106424,1128_1
BAT_215806,1128_2
BAT_221410,1128_3
BAT_231663,1128_4
BAT_286733,1128_5
BAT_93203,2331_0
BAT_166003,2331_1
BAT_170573,2331_2
BAT_181361,2331_3
BAT_197047,2331_4
BAT_229105,2331_5
BAT_93219,1913_0
BAT_95510,1913_1
BAT_95780,1913_2
BAT_100645,1913_3
BAT_101427,1913_4
BAT_103715,1913_5
BAT_104703,1913_6
BAT_165671,1913_7
BAT_181923,1913_8
BAT_204540,1913_9
BAT_275108,1913_10
BAT_280339,1913_11
BAT_284777,1913_12
BAT_291403,1913_13
BAT_93223,2357_0
BAT_135920,2357_1
BAT_139832,2357_2
BAT_202268,2357_3
BAT_230669,2357_4
BAT_274831,2357_5
BAT_277625,2357_6
BAT_93247,1037_0
BAT_102559,1037_1
BAT_110137,1037_2
BAT_143939,1037_3
BAT_209797,1037_4
BAT_230028,1037_5
BAT_230997,1037_6
BAT_231534,1037_7
BAT_93255,1220_0
BAT_107313,1220_1
BAT_112935,1220_2
BAT_138323,1220_3
BAT_174325,1220_4
BAT_286366,1220_5
BAT_93263,1827_0
BAT_96026,1827_1
BAT_104116,1827_2
BAT_107596,1827_3
BAT_136163,1827_4
BAT_139659,1827_5
BAT_139946,1827_6
BAT_142175,1827_7
BAT_142362,1827_8
BAT_143681,1827_9
BAT_148487,1827_10
BAT_158980,1827_11
BAT_160432,1827_12
BAT_167000,1827_13
BAT_170419,1827_14
BAT_170589,1827_15
BAT_181909,1827_16
BAT_187717,1827_17
BAT_199044,1827_18
BAT_202398,1827_19
BAT_213804,1827_20
BAT_216101,1827_21
BAT_216399,1827_22
BAT_218581,1827_23
BAT_220075,1827_24
BAT_222503,1827_25
BAT_223739,1827_26
BAT_231611,1827_27
BAT_248372,1827_28
BAT_249208,1827_29
BAT_252094,1827_30
BAT_257343,1827_31
BAT_258673,1827_32
BAT_262674,1827_33
BAT_276777,1827_34
BAT_280877,1827_35
BAT_285867,1827_36
BAT_286339,1827_37
BAT_290101,1827_38
BAT_291378,1827_39
BAT_93283,1843_0
BAT_95483,1843_1
BAT_113753,1843_2
BAT_161567,1843_3
BAT_186593,1843_4
BAT_196436,1843_5
BAT_199155,1843_6
BAT_218574,1843_7
BAT_292514,1843_8
BAT_93316,2497_0
BAT_109992,2497_1
BAT_135617,2497_2
BAT_222256,2497_3
BAT_278080,2497_4
BAT_291252,2497_5
BAT_93332,1985_0
BAT_100973,1985_1
BAT_110048,1985_2
BAT_149727,1985_3
BAT_161675,1985_4
BAT_221643,1985_5
BAT_221698,1985_6
BAT_223849,1985_7
BAT_227507,1985_8
BAT_246571,1985_9
BAT_247477,1985_10
BAT_257454,1985_11
BAT_280982,1985_12
BAT_281138,1985_13
BAT_286885,1985_14
BAT_288196,1985_15
BAT_291382,1985_16
BAT_291436,1985_17
BAT_93392,1253_0
BAT_96491,1253_1
BAT_102287,1253_2
BAT_136453,1253_3
BAT_144536,1253_4
BAT_154151,1253_5
BAT_158260,1253_6
BAT_166891,1253_7
BAT_188560,1253_8
BAT_215544,1253_9
BAT_215987,1253_10
BAT_248100,1253_11
BAT_260818,1253_12
BAT_93398,2145_0
BAT_94835,2145_1
BAT_100395,2145_2
BAT_153748,2145_3
BAT_189565,2145_4
BAT_277098,2145_5
BAT_284728,2145_6
BAT_284735,2145_7
BAT_93399,1766_0
BAT_97447,1766_1
BAT_100812,1766_2
BAT_112566,1766_3
BAT_170364,1766_4
BAT_170934,1766_5
BAT_211278,1766_6
BAT_93412,1003_0
BAT_161487,1003_1
BAT_195908,1003_2
BAT_274827,1003_3
BAT_276833,1003_4
BAT_291721,1003_5
BAT_93413,1553_0
BAT_162532,1553_1
BAT_163936,1553_2
BAT_186170,1553_3
BAT_254122,1553_4
BAT_256549,1553_5
BAT_261029,1553_6
BAT_270990,1553_7
BAT_93419,1699_0
BAT_117409,1699_1
BAT_158874,1699_2
BAT_163539,1699_3
BAT_166758,1699_4
BAT_167140,1699_5
BAT_175156,1699_6
BAT_191939,1699_7
BAT_200820,1699_8
BAT_219000,1699_9
BAT_220461,1699_10
BAT_220559,1699_11
BAT_220697,1699_12
BAT_225909,1699_13
BAT_251359,1699_14
BAT_254108,1699_15
BAT_258472,1699_16
BAT_259094,1699_17
BAT_260392,1699_18
BAT_277349,1699_19
BAT_278574,1699_20
BAT_289815,1699_21
BAT_93474,466_0
BAT_113864,466_1
BAT_128462,466_2
BAT_167705,466_3
BAT_275773,466_4
BAT_93515,1804_0
BAT_98279,1804_1
BAT_98446,1804_2
BAT_98849,1804_3
BAT_105960,1804_4
BAT_115575,1804_5
BAT_138080,1804_6
BAT_147827,1804_7
BAT_163540,1804_8
BAT_192244,1804_9
BAT_196330,1804_10
BAT_219680,1804_11
BAT_223829,1804_12
BAT_227528,1804_13
BAT_227587,1804_14
BAT_256928,1804_15
BAT_264201,1804_16
BAT_274436,1804_17
BAT_278437,1804_18
BAT_283036,1804_19
BAT_284250,1804_20
BAT_287529,1804_21
BAT_292975,1804_22
BAT_508253,1804_23
BAT_93536,2513_0
BAT_101199,2513_1
BAT_103208,2513_2
BAT_104051,2513_3
BAT_104178,2513_4
BAT_110985,2513_5
BAT_159776,2513_6
BAT_196275,2513_7
BAT_196604,2513_8
BAT_199483,2513_9
BAT_249806,2513_10
BAT_285514,2513_11
BAT_285785,2513_11
BAT_93556,1449_0
BAT_95274,1449_1
BAT_105138,1449_2
BAT_140027,1449_3
BAT_141065,1449_4
BAT_159282,1449_5
BAT_163471,1449_6
BAT_163473,1449_6
BAT_163474,1449_6
BAT_168741,1449_7
BAT_175001,1449_8
BAT_196342,1449_9
BAT_199978,1449_10
BAT_209828,1449_11
BAT_218438,1449_12
BAT_221008,1449_13
BAT_254791,1449_14
BAT_255353,1449_15
BAT_258328,1449_16
BAT_272651,1449_17
BAT_279008,1449_18
BAT_279427,1449_19
BAT_285745,1449_20
BAT_291246,1449_21
BAT_93596,2209_0
BAT_98701,2209_1
BAT_100428,2209_2
BAT_103537,2209_3
BAT_105391,2209_4
BAT_158484,2209_5
BAT_180578,2209_6
BAT_218488,2209_7
BAT_248580,2209_8
BAT_93637,684_0
BAT_99213,684_1
BAT_111569,684_2
BAT_119566,684_3
BAT_125559,684_4
BAT_126831,684_5
BAT_134717,684_6
BAT_177911,684_7
BAT_189714,684_8
BAT_192513,684_9
BAT_212875,684_10
BAT_214549,684_11
BAT_230096,684_12
BAT_259176,684_13
BAT_266006,684_14
BAT_266069,684_15
BAT_291500,684_16
BAT_691466,684_17
BAT_93642,2265_0
BAT_119935,2265_1
BAT_176236,2265_2
BAT_228972,2265_3
BAT_273034,2265_4
BAT_277738,2265_5
BAT_288954,2265_6
BAT_93690,2367_0
BAT_148576,2367_1
BAT_192000,2367_2
BAT_249166,2367_3
BAT_254322,2367_4
BAT_93737,1318_0
BAT_159457,1318_1
BAT_159470,1318_1
BAT_171573,1318_2
BAT_229534,1318_3
BAT_93779,1705_0
BAT_111172,1705_1
BAT_195151,1705_2
BAT_254961,1705_3
BAT_261453,1705_4
BAT_274612,1705_5
BAT_286894,1705_6
BAT_508943,1705_7
BAT_510004,1705_8
BAT_93905,938_0
BAT_95157,938_1
BAT_160147,938_2
BAT_162480,938_3
BAT_187829,938_4
BAT_259733,938_5
BAT_265710,938_6
BAT_282721,938_7
BAT_290195,938_8
BAT_507996,938_9
BAT_93924,1628_0
BAT_106956,1628_1
BAT_114176,1628_2
BAT_141775,1628_3
BAT_150682,1628_4
BAT_167002,1628_5
BAT_223171,1628_6
BAT_227468,1628_7
BAT_255054,1628_8
BAT_259122,1628_9
BAT_93931,2444_0
BAT_165648,2444_1
BAT_204307,2444_2
BAT_226873,2444_3
BAT_251476,2444_4
BAT_251490,2444_4
BAT_277146,2444_5
BAT_93933,1064_0
BAT_97634,1064_1
BAT_98965,1064_2
BAT_249747,1064_3
BAT_287738,1064_4
BAT_293519,1064_5
BAT_93935,1831_0
BAT_98820,1831_1
BAT_137533,1831_2
BAT_138131,1831_3
BAT_162495,1831_4
BAT_171902,1831_5
BAT_209348,1831_6
BAT_221667,1831_7
BAT_250573,1831_8
BAT_256858,1831_9
BAT_270670,1831_10
BAT_278972,1831_11
BAT_280511,1831_12
BAT_283037,1831_13
BAT_284828,1831_14
BAT_287795,1831_15
BAT_93957,985_0
BAT_99731,985_1
BAT_104285,985_2
BAT_162149,985_3
BAT_167294,985_4
BAT_217958,985_5
BAT_225753,985_6
BAT_228814,985_7
BAT_274313,985_8
BAT_281218,985_9
BAT_93962,1387_0
BAT_137539,1387_1
BAT_140527,1387_2
BAT_197965,1387_3
BAT_230052,1387_4
BAT_230270,1387_5
BAT_94036,2284_0
BAT_140838,2284_1
BAT_170942,2284_2
BAT_177985,2284_3
BAT_214337,2284_4
BAT_257037,2284_5
BAT_279575,2284_6
BAT_94052,1599_0
BAT_115029,1599_1
BAT_149488,1599_2
BAT_186502,1599_3
BAT_186837,1599_4
BAT_211907,1599_5
BAT_276798,1599_6
BAT_94065,1849_0
BAT_121878,1849_1
BAT_138431,1849_2
BAT_167364,1849_3
BAT_224492,1849_4
BAT_281191,1849_5
BAT_507485,1849_6
BAT_94093,1703_0
BAT_99475,1703_1
BAT_101482,1703_2
BAT_108551,1703_3
BAT_255818,1703_4
BAT_277636,1703_5
BAT_290017,1703_6
BAT_94094,1291_0
BAT_141263,1291_1
BAT_154874,1291_2
BAT_196526,1291_3
BAT_250691,1291_4
BAT_272790,1291_5
BAT_276957,1291_6
BAT_94186,2075_0
BAT_96198,2075_1
BAT_154655,2075_2
BAT_161666,2075_3
BAT_195285,2075_4
BAT_260624,2075_5
BAT_260798,2075_6
BAT_265006,2075_7
BAT_277038,2075_8
BAT_293039,2075_9
BAT_94453,1623_0
BAT_141914,1623_1
BAT_148157,1623_2
BAT_152501,1623_3
BAT_180761,1623_4
BAT_276629,1623_5
BAT_279512,1623_6
BAT_94560,1789_0
BAT_99345,1789_1
BAT_168707,1789_2
BAT_184285,1789_3
BAT_185872,1789_4
BAT_218005,1789_5
BAT_94619,1169_0
BAT_116234,1169_1
BAT_139827,1169_2
BAT_167403,1169_3
BAT_168274,1169_4
BAT_287762,1169_5
BAT_94649,2005_0
BAT_115664,2005_1
BAT_141140,2005_2
BAT_165115,2005_3
BAT_170568,2005_4
BAT_179508,2005_5
BAT_182045,2005_6
BAT_182067,2005_7
BAT_185725,2005_8
BAT_191553,2005_9
BAT_200959,2005_10
BAT_203501,2005_11
BAT_282074,2005_12
BAT_283439,2005_13
BAT_283664,2005_14
BAT_291855,2005_15
BAT_94650,2208_0
BAT_111833,2208_1
BAT_151083,2208_2
BAT_253521,2208_3
BAT_289904,2208_4
BAT_292416,2208_5
BAT_507861,2208_6
BAT_94681,2040_0
BAT_100627,2040_1
BAT_102125,2040_2
BAT_154530,2040_3
BAT_165061,2040_4
BAT_200740,2040_5
BAT_200792,2040_6
BAT_228244,2040_7
BAT_231651,2040_8
BAT_261732,2040_9
BAT_279202,2040_10
BAT_280036,2040_11
BAT_286718,2040_12
BAT_290188,2040_13
BAT_94698,1071_0
BAT_95770,1071_1
BAT_107125,1071_2
BAT_122044,1071_3
BAT_222530,1071_4
BAT_230817,1071_5
BAT_259959,1071_6
BAT_508858,1071_7
BAT_94752,1759_0
BAT_96449,1759_1
BAT_105466,1759_2
BAT_139849,1759_3
BAT_144132,1759_4
BAT_172087,1759_5
BAT_203138,1759_6
BAT_225917,1759_7
BAT_260528,1759_8
BAT_291266,1759_9
BAT_510544,1759_10
BAT_94871,268_0
BAT_111037,268_1
BAT_118669,268_2
BAT_124482,268_3
BAT_127556,268_4
BAT_167725,268_5
BAT_190102,268_6
BAT_192711,268_7
BAT_264572,268_8
BAT_280528,268_9
BAT_291041,268_10
BAT_508650,268_11
BAT_509446,268_12
BAT_509581,268_13
BAT_95004,2379_0
BAT_117923,2379_1
BAT_137747,2379_2
BAT_210973,2379_3
BAT_231250,2379_4
BAT_269680,2379_5
BAT_95065,1242_0
BAT_98221,1242_1
BAT_115505,1242_2
BAT_187625,1242_3
BAT_191073,1242_4
BAT_221664,1242_5
BAT_95074,2286_0
BAT_101161,2286_1
BAT_165840,2286_2
BAT_219223,2286_3
BAT_226003,2286_4
BAT_256849,2286_5
BAT_285606,2286_6
BAT_95078,1809_0
BAT_158833,1809_1
BAT_220129,1809_2
BAT_221851,1809_3
BAT_222340,1809_4
BAT_226992,1809_5
BAT_251226,1809_6
BAT_261886,1809_7
BAT_95091,2262_0
BAT_100625,2262_1
BAT_152576,2262_2
BAT_200502,2262_3
BAT_219525,2262_4
BAT_231608,2262_5
BAT_249206,2262_6
BAT_263588,2262_7
BAT_263595,2262_7
BAT_272540,2262_8
BAT_95103,2428_0
BAT_96246,2428_1
BAT_197195,2428_2
BAT_197205,2428_3
BAT_280895,2428_4
BAT_287518,2428_5
BAT_95156,867_0
BAT_156102,867_1
BAT_187810,867_2
BAT_215204,867_3
BAT_218152,867_4
BAT_252020,867_5
BAT_95180,2414_0
BAT_95732,2414_1
BAT_139976,2414_2
BAT_152074,2414_3
BAT_169517,2414_4
BAT_194622,2414_5
BAT_197199,2414_6
BAT_221367,2414_7
BAT_249151,2414_8
BAT_250268,2414_9
BAT_258533,2414_10
BAT_275926,2414_11
BAT_287636,2414_12
BAT_288115,2414_13
BAT_95218,2211_0
BAT_113947,2211_1
BAT_138816,2211_2
BAT_154375,2211_3
BAT_158091,2211_4
BAT_165322,2211_5
BAT_172038,2211_6
BAT_189967,2211_7
BAT_201839,2211_8
BAT_219487,2211_9
BAT_263983,2211_10
BAT_283527,2211_11
BAT_284840,2211_12
BAT_291279,2211_13
BAT_95219,1656_0
BAT_95733,1656_1
BAT_96935,1656_2
BAT_118684,1656_3
BAT_219389,1656_4
BAT_262242,1656_5
BAT_285230,1656_6
BAT_292522,1656_7
BAT_293091,1656_8
BAT_95239,1927_0
BAT_96073,1927_1
BAT_138024,1927_2
BAT_139457,1927_3
BAT_199375,1927_4
BAT_228406,1927_5
BAT_249199,1927_6
BAT_95265,2057_0
BAT_100252,2057_1
BAT_101239,2057_2
BAT_104153,2057_3
BAT_104249,2057_4
BAT_106363,2057_5
BAT_107445,2057_6
BAT_111993,2057_7
BAT_151377,2057_8
BAT_154667,2057_9
BAT_158465,2057_10
BAT_185663,2057_11
BAT_220868,2057_12
BAT_221346,2057_13
BAT_221995,2057_14
BAT_225962,2057_15
BAT_259669,2057_16
BAT_286633,2057_17
BAT_498503,2057_18
BAT_95290,1994_0
BAT_135641,1994_1
BAT_196765,1994_2
BAT_215837,1994_3
BAT_220466,1994_4
BAT_222532,1994_5
BAT_228827,1994_6
BAT_284862,1994_7
BAT_292758,1994_8
BAT_95343,1007_0
BAT_212094,1007_1
BAT_251043,1007_2
BAT_255004,1007_3
BAT_285551,1007_4
BAT_95399,2485_0
BAT_104554,2485_1
BAT_111762,2485_2
BAT_199066,2485_3
BAT_216116,2485_4
BAT_252163,2485_5
BAT_95406,2465_0
BAT_96265,2465_1
BAT_99777,2465_2
BAT_135831,2465_3
BAT_160338,2465_4
BAT_170279,2465_5
BAT_221960,2465_6
BAT_227602,2465_7
BAT_229659,2465_8
BAT_264179,2465_9
BAT_264215,2465_10
BAT_95410,2406_0
BAT_105270,2406_1
BAT_136135,2406_2
BAT_222920,2406_3
BAT_286625,2406_4
BAT_95416,1014_0
BAT_104669,1014_1
BAT_176619,1014_2
BAT_227140,1014_3
BAT_256526,1014_4
BAT_262139,1014_5
BAT_270343,1014_6
BAT_272599,1014_7
BAT_292399,1014_8
BAT_509564,1014_9
BAT_95420,2051_0
BAT_96823,2051_1
BAT_106541,2051_2
BAT_143484,2051_3
BAT_155448,2051_4
BAT_180030,2051_5
BAT_227617,2051_6
BAT_247772,2051_7
BAT_268633,2051_8
BAT_271341,2051_9
BAT_275997,2051_10
BAT_95471,1814_0
BAT_140298,1814_1
BAT_156510,1814_2
BAT_164868,1814_3
BAT_190828,1814_4
BAT_192428,1814_5
BAT_193454,1814_6
BAT_200416,1814_7
BAT_203979,1814_8
BAT_210285,1814_9
BAT_263413,1814_10
BAT_284863,1814_11
BAT_95490,1928_0
BAT_104297,1928_1
BAT_104514,1928_2
BAT_107199,1928_3
BAT_107315,1928_4
BAT_110393,1928_5
BAT_121312,1928_6
BAT_142725,1928_7
BAT_162521,1928_8
BAT_173425,1928_9
BAT_184833,1928_10
BAT_185260,1928_11
BAT_194739,1928_12
BAT_196853,1928_13
BAT_200367,1928_14
BAT_201539,1928_15
BAT_213702,1928_16
BAT_219316,1928_17
BAT_250939,1928_18
BAT_280930,1928_19
BAT_284654,1928_20
BAT_507961,1928_21
BAT_95659,2259_0
BAT_112578,2259_1
BAT_151616,2259_2
BAT_162850,2259_3
BAT_164895,2259_4
BAT_166296,2259_5
BAT_170410,2259_6
BAT_182451,2259_7
BAT_189127,2259_8
BAT_218990,2259_9
BAT_252467,2259_10
BAT_272678,2259_11
BAT_284347,2259_12
BAT_95686,1057_0
BAT_96477,1057_1
BAT_159070,1057_2
BAT_176771,1057_3
BAT_257040,1057_4
BAT_276484,1057_5
BAT_277237,1057_6
BAT_280303,1057_7
BAT_280531,1057_8
BAT_282790,1057_9
BAT_282878,1057_10
BAT_289428,1057_11
BAT_292386,1057_12
BAT_95806,1779_0
BAT_109054,1779_1
BAT_113503,1779_2
BAT_145055,1779_3
BAT_151143,1779_4
BAT_163726,1779_5
BAT_175496,1779_6
BAT_182337,1779_7
BAT_215269,1779_8
BAT_225261,1779_9
BAT_225837,1779_10
BAT_284185,1779_11
BAT_95843,1561_0
BAT_111429,1561_1
BAT_165378,1561_2
BAT_179759,1561_3
BAT_183592,1561_4
BAT_186560,1561_5
BAT_198872,1561_6
BAT_200353,1561_7
BAT_216877,1561_8
BAT_95877,1813_0
BAT_99342,1813_1
BAT_111178,1813_2
BAT_114130,1813_3
BAT_164710,1813_4
BAT_168597,1813_5
BAT_178641,1813_6
BAT_188411,1813_7
BAT_200455,1813_8
BAT_201167,1813_9
BAT_214407,1813_10
BAT_220504,1813_11
BAT_226994,1813_12
BAT_256601,1813_13
BAT_272372,1813_14
BAT_279568,1813_15
BAT_280041,1813_16
BAT_285208,1813_17
BAT_289032,1813_18
BAT_292913,1813_19
BAT_95902,1520_0
BAT_109394,1520_1
BAT_162012,1520_2
BAT_162204,1520_3
BAT_163982,1520_4
BAT_166928,1520_5
BAT_195860,1520_6
BAT_95936,987_0
BAT_106098,987_1
BAT_113852,987_2
BAT_114389,987_3
BAT_175298,987_4
BAT_178904,987_5
BAT_218868,987_6
BAT_227318,987_7
BAT_287261,987_8
BAT_95954,2362_0
BAT_154170,2362_1
BAT_198892,2362_2
BAT_219467,2362_3
BAT_221900,2362_4
BAT_288601,2362_5
BAT_96048,2355_0
BAT_101872,2355_1
BAT_164807,2355_2
BAT_197946,2355_3
BAT_215732,2355_4
BAT_222125,2355_5
BAT_272470,2355_6
BAT_96110,1020_0
BAT_105378,1020_1
BAT_105917,1020_2
BAT_175280,1020_3
BAT_268212,1020_4
BAT_279743,1020_5
BAT_96163,902_0
BAT_98301,902_1
BAT_99208,902_2
BAT_137739,902_3
BAT_139426,902_4
BAT_147886,902_5
BAT_152787,902_6
BAT_160511,902_7
BAT_166983,902_8
BAT_169485,902_9
BAT_209779,902_10
BAT_222201,902_11
BAT_293446,902_12
BAT_96238,2340_0
BAT_100247,2340_1
BAT_115526,2340_2
BAT_115527,2340_2
BAT_139200,2340_3
BAT_157674,2340_4
BAT_195911,2340_5
BAT_274302,2340_6
BAT_96475,1134_0
BAT_139389,1134_1
BAT_145706,1134_2
BAT_192121,1134_3
BAT_252500,1134_4
BAT_255152,1134_5
BAT_284447,1134_6
BAT_96572,517_0
BAT_141362,517_1
BAT_164631,517_2
BAT_174892,517_3
BAT_216205,517_4
BAT_219464,517_5
BAT_261679,517_6
BAT_96771,1204_0
BAT_135611,1204_1
BAT_156875,1204_2
BAT_161017,1204_3
BAT_381378,1204_4
BAT_502441,1204_5
BAT_96782,1571_0
BAT_169206,1571_1
BAT_184761,1571_2
BAT_191606,1571_3
BAT_229200,1571_4
BAT_231434,1571_5
BAT_96794,2490_0
BAT_105396,2490_1
BAT_107604,2490_2
BAT_165386,2490_3
BAT_169911,2490_4
BAT_182945,2490_5
BAT_189982,2490_6
BAT_189983,2490_6
BAT_189998,2490_7
BAT_274011,2490_8
BAT_274332,2490_9
BAT_283175,2490_10
BAT_293509,2490_11
BAT_96815,431_0
BAT_125143,431_1
BAT_128791,431_2
BAT_188162,431_3
BAT_211441,431_4
BAT_266830,431_5
BAT_96870,1239_0
BAT_113264,1239_1
BAT_166823,1239_2
BAT_188428,1239_3
BAT_191559,1239_4
BAT_225682,1239_5
BAT_252661,1239_6
BAT_266364,1239_7
BAT_96880,1958_0
BAT_97277,1958_1
BAT_98207,1958_2
BAT_108749,1958_3
BAT_110190,1958_4
BAT_197869,1958_5
BAT_203309,1958_6
BAT_219468,1958_7
BAT_222021,1958_8
BAT_97041,1816_0
BAT_101265,1816_1
BAT_140360,1816_2
BAT_148034,1816_3
BAT_263758,1816_4
BAT_97067,1048_0
BAT_98274,1048_1
BAT_106303,1048_2
BAT_106353,1048_3
BAT_198788,1048_4
BAT_202740,1048_5
BAT_217867,1048_6
BAT_249931,1048_7
BAT_256628,1048_8
BAT_263175,1048_9
BAT_510343,1048_10
BAT_97115,1626_0
BAT_168610,1626_1
BAT_248364,1626_2
BAT_255683,1626_3
BAT_264290,1626_4
BAT_97143,503_0
BAT_111587,503_1
BAT_120165,503_2
BAT_164563,503_3
BAT_175625,503_4
BAT_189699,503_5
BAT_198323,503_6
BAT_288874,503_7
BAT_97233,1468_0
BAT_134925,1468_1
BAT_148609,1468_2
BAT_225707,1468_3
BAT_265423,1468_4
BAT_269216,1468_5
BAT_97333,2143_0
BAT_97345,2143_1
BAT_106768,2143_2
BAT_192393,2143_3
BAT_225634,2143_4
BAT_249217,2143_5
BAT_264005,2143_6
BAT_278806,2143_7
BAT_288625,2143_8
BAT_507675,2143_9
BAT_97347,1947_0
BAT_103804,1947_1
BAT_135495,1947_2
BAT_162650,1947_3
BAT_270282,1947_4
BAT_285788,1947_5
BAT_290099,1947_6
BAT_97431,2080_0
BAT_100487,2080_1
BAT_225533,2080_2
BAT_276894,2080_3
BAT_292080,2080_4
BAT_97441,914_0
BAT_107937,914_1
BAT_126539,914_2
BAT_143338,914_3
BAT_152668,914_4
BAT_155328,914_5
BAT_156241,914_6
BAT_97449,2501_0
BAT_100664,2501_1
BAT_149962,2501_2
BAT_164355,2501_3
BAT_170118,2501_4
BAT_197126,2501_5
BAT_252232,2501_6
BAT_254464,2501_7
BAT_256956,2501_8
BAT_262699,2501_9
BAT_264247,2501_10
BAT_268206,2501_11
BAT_273505,2501_12
BAT_279528,2501_13
BAT_285422,2501_14
BAT_287001,2501_15
BAT_97480,1238_0
BAT_107549,1238_1
BAT_120640,1238_2
BAT_134162,1238_3
BAT_168144,1238_4
BAT_192969,1238_5
BAT_214744,1238_6
BAT_247738,1238_7
BAT_290996,1238_8
BAT_97493,1802_0
BAT_103353,1802_1
BAT_103504,1802_2
BAT_108920,1802_3
BAT_182578,1802_4
BAT_196083,1802_5
BAT_230475,1802_6
BAT_260837,1802_7
BAT_260892,1802_8
BAT_290683,1802_9
BAT_97503,1647_0
BAT_140901,1647_1
BAT_142009,1647_2
BAT_230553,1647_3
BAT_276463,1647_4
BAT_97510,2290_0
BAT_109142,2290_1
BAT_122484,2290_2
BAT_201583,2290_3
BAT_271321,2290_4
BAT_278247,2290_5
BAT_97514,1487_0
BAT_144398,1487_1
BAT_156878,1487_2
BAT_160314,1487_3
BAT_192065,1487_4
BAT_199437,1487_5
BAT_247288,1487_6
BAT_249136,1487_7
BAT_249165,1487_8
BAT_263878,1487_9
BAT_279428,1487_10
BAT_283984,1487_11
BAT_508500,1487_12
BAT_97528,1054_0
BAT_103246,1054_1
BAT_140881,1054_2
BAT_147289,1054_3
BAT_165858,1054_4
BAT_168662,1054_5
BAT_170937,1054_6
BAT_192632,1054_7
BAT_196255,1054_8
BAT_217638,1054_9
BAT_219552,1054_10
BAT_249581,1054_11
BAT_253310,1054_12
BAT_256098,1054_13
BAT_270361,1054_14
BAT_273333,1054_15
BAT_277327,1054_16
BAT_284801,1054_17
BAT_287690,1054_18
BAT_287798,1054_19
BAT_289288,1054_20
BAT_293552,1054_21
BAT_97535,1331_0
BAT_100838,1331_1
BAT_112541,1331_2
BAT_113182,1331_3
BAT_120017,1331_4
BAT_137152,1331_5
BAT_151073,1331_6
BAT_173520,1331_7
BAT_174653,1331_8
BAT_196680,1331_9
BAT_204322,1331_10
BAT_231729,1331_11
BAT_256921,1331_12
BAT_260985,1331_13
BAT_268284,1331_14
BAT_277005,1331_15
BAT_97569,2356_0
BAT_122452,2356_1
BAT_139515,2356_2
BAT_200755,2356_3
BAT_224472,2356_4
BAT_97655,563_0
BAT_100334,563_1
BAT_100887,563_2
BAT_111180,563_3
BAT_154241,563_4
BAT_159972,563_5
BAT_166614,563_6
BAT_169846,563_7
BAT_188987,563_8
BAT_195125,563_9
BAT_219529,563_10
BAT_249332,563_11
BAT_255370,563_12
BAT_260429,563_13
BAT_270995,563_14
BAT_283625,563_15
BAT_289634,563_16
BAT_291395,563_17
BAT_97701,968_0
BAT_119370,968_1
BAT_139707,968_2
BAT_162713,968_3
BAT_163008,968_4
BAT_165664,968_5
BAT_170952,968_6
BAT_195058,968_7
BAT_200337,968_8
BAT_210505,968_9
BAT_218468,968_10
BAT_223799,968_11
BAT_226736,968_12
BAT_227362,968_13
BAT_268621,968_14
BAT_277618,968_15
BAT_287503,968_16
BAT_288322,968_17
BAT_97707,2278_0
BAT_166359,2278_1
BAT_173985,2278_2
BAT_221606,2278_3
BAT_227044,2278_4
BAT_231406,2278_5
BAT_97856,591_0
BAT_123665,591_1
BAT_149158,591_2
BAT_155184,591_3
BAT_158972,591_4
BAT_278421,591_5
BAT_291576,591_6
BAT_98235,1436_0
BAT_104794,1436_1
BAT_105530,1436_2
BAT_111167,1436_3
BAT_155901,1436_4
BAT_155917,1436_5
BAT_197129,1436_6
BAT_201875,1436_7
BAT_223051,1436_8
BAT_229708,1436_9
BAT_247300,1436_10
BAT_255241,1436_11
BAT_260362,1436_12
BAT_262159,1436_13
BAT_291669,1436_14
BAT_98454,1548_0
BAT_98455,1548_0
BAT_100361,1548_1
BAT_106399,1548_2
BAT_114175,1548_3
BAT_177545,1548_4
BAT_212266,1548_5
BAT_216090,1548_6
BAT_219057,1548_7
BAT_224997,1548_8
BAT_230426,1548_9
BAT_260188,1548_10
BAT_273943,1548_11
